gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_HEMOSTASIS,591,Up,1.5471651490775047e-4,0.004739482573340756,stage_only,early_wound_vs_normal_skin
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,36,Up,1.7683040049367945e-4,0.005328102887006276,stage_only,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATION_OF_CLOCK_ACETYLATION_OF_BMAL1_ARNTL_AT_TARGET_GENE_PROMOTERS,11,Down,1.807028113442883e-4,0.00535696398791616,stage_only,early_wound_vs_normal_skin
REACTOME_O_LINKED_GLYCOSYLATION,111,Up,1.8740426269518563e-4,0.00546744499736113,stage_only,early_wound_vs_normal_skin
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,79,Up,2.015076710872939e-4,0.005750552158901864,stage_only,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_12_SIGNALING,42,Up,2.0336555512982652e-4,0.005750552158901864,stage_only,early_wound_vs_normal_skin
REACTOME_SIALIC_ACID_METABOLISM,30,Up,2.2013272248616304e-4,0.006130362786811631,stage_only,early_wound_vs_normal_skin
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,59,Up,2.3261436332521962e-4,0.006239178283990556,stage_only,early_wound_vs_normal_skin
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,28,Up,2.3382346187557598e-4,0.006239178283990556,stage_only,early_wound_vs_normal_skin
REACTOME_CHROMATIN_ORGANIZATION,243,Down,2.3837820730427328e-4,0.006239178283990556,stage_only,early_wound_vs_normal_skin
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,29,Up,2.39380116530677e-4,0.006239178283990556,stage_only,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,16,Up,2.4101287168842733e-4,0.006239178283990556,stage_only,early_wound_vs_normal_skin
REACTOME_FIBRONECTIN_MATRIX_FORMATION,19,Up,0.00025448431319482627,0.006496418995167927,stage_only,early_wound_vs_normal_skin
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,39,Up,2.8289629669942613e-4,0.007122786210048564,stage_only,early_wound_vs_normal_skin
REACTOME_CHOLESTEROL_BIOSYNTHESIS,27,Down,2.960561581055569e-4,0.007353394845919103,stage_only,early_wound_vs_normal_skin
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,21,Up,3.4200397842679944e-4,0.00831457438587525,stage_only,early_wound_vs_normal_skin
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,33,Up,3.438017700361909e-4,0.00831457438587525,stage_only,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,22,Down,3.554012003914929e-4,0.008483472809344986,stage_only,early_wound_vs_normal_skin
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,8,Up,3.6170516659699047e-4,0.008523257643657288,stage_only,early_wound_vs_normal_skin
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,7,Up,3.6843889650333447e-4,0.00857203407307758,stage_only,early_wound_vs_normal_skin
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,8,Up,3.874716360143603e-4,0.008902160837429928,stage_only,early_wound_vs_normal_skin
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,120,Down,4.162380739096523e-4,0.009396098150832732,stage_only,early_wound_vs_normal_skin
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,21,Up,4.1919480324716216e-4,0.009396098150832732,stage_only,early_wound_vs_normal_skin
REACTOME_CS_GAG_BIOSYNTHESIS,19,Up,4.488195004531986e-4,0.009938918576300951,stage_only,early_wound_vs_normal_skin
REACTOME_INTEGRIN_SIGNALING,24,Up,4.591090562030717e-4,0.010045743396443402,stage_only,early_wound_vs_normal_skin
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,4.89435698309219e-4,0.010583327217556995,stage_only,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,275,Up,5.497991929849571e-4,0.011626243866676631,stage_only,early_wound_vs_normal_skin
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,65,Up,5.503173103377948e-4,0.011626243866676631,stage_only,early_wound_vs_normal_skin
REACTOME_THE_CRY_PER_KINASE_COMPLEX_REPRESSES_TRANSACTIVATION_BY_THE_BMAL_CLOCK_ARNTL_CLOCK_COMPLEX,13,Down,6.028023873972476e-4,0.012590349864047057,stage_only,early_wound_vs_normal_skin
REACTOME_MATURATION_OF_PROTEIN_3A,9,Up,7.373929289509724e-4,0.015228406779908844,stage_only,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,17,Up,7.493821714202895e-4,0.015304049234116577,stage_only,early_wound_vs_normal_skin
REACTOME_GPCR_LIGAND_BINDING,305,Up,7.995725808844126e-4,0.015892264407732344,stage_only,early_wound_vs_normal_skin
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,232,Up,7.998990200661127e-4,0.015892264407732344,stage_only,early_wound_vs_normal_skin
REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION,14,Up,8.041243688352058e-4,0.015892264407732344,stage_only,early_wound_vs_normal_skin
REACTOME_DNA_STRAND_ELONGATION,32,Up,8.581070736926425e-4,0.01677873193028805,stage_only,early_wound_vs_normal_skin
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,42,Up,9.079130990014221e-4,0.017565729220680146,stage_only,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,9.334436568468773e-4,0.017871556680047505,stage_only,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Down,9.788423372292427e-4,0.018547548616776786,stage_only,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,24,Up,9.950696886505315e-4,0.018589917028938648,stage_only,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_CSF3_G_CSF,30,Up,0.0010013067387730828,0.018589917028938648,stage_only,early_wound_vs_normal_skin
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,12,Up,0.001038937589311473,0.019095672891544874,stage_only,early_wound_vs_normal_skin
REACTOME_FLT3_SIGNALING,38,Up,0.0011183450165939044,0.02034659349457693,stage_only,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_GPCR,529,Up,0.0011291363092746718,0.02034659349457693,stage_only,early_wound_vs_normal_skin
REACTOME_NUCLEOTIDE_CATABOLISM,30,Up,0.0013215028244433805,0.023581768847834306,stage_only,early_wound_vs_normal_skin
