p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.242533289620304e-279,1.3577725345661031,0.489,0.153,2.7806652488412784e-275,5,PDLIM5
8.779974654018342e-277,1.5599463867007721,0.41,0.111,1.964870527822765e-272,5,HOTAIRM1
4.508028956059508e-276,1.2834995386012884,0.298,0.057,1.0088518000765573e-271,5,SVIP
7.099344379496492e-274,1.2455109964292765,0.402,0.102,1.58876227868752e-269,5,HLA-F
1.067047253315311e-273,0.8012996227990178,0.319,0.063,2.3879450481943345e-269,5,HLA-DMB
1.140516971798245e-273,1.602263481134555,0.552,0.199,2.5523629311872923e-269,5,PRCP
7.852741131933066e-269,1.5530727243826323,0.441,0.13,1.7573649379153008e-264,5,LAP3
2.6676359380072743e-268,1.1721080512315507,0.653,0.272,5.969902465666479e-264,5,MRPL33
4.419241273973225e-267,0.9709315256445572,0.719,0.3,9.88982004702468e-263,5,S100A16
1.134706815209146e-266,1.2437041623671448,0.384,0.099,2.539360381756548e-262,5,RBPMS
5.27663631800354e-265,1.4359914850221538,0.445,0.132,1.1808584416060122e-260,5,EBPL
5.547856487015454e-265,1.1658431612506375,0.978,0.78,1.2415548032291885e-260,5,NFKBIA
7.132292862553892e-265,1.1306622626126046,0.659,0.275,1.5961358197109354e-260,5,AKAP13
2.661154144533585e-264,1.4489117926192592,0.448,0.135,5.955396860051709e-260,5,NRP1
3.448924505567334e-264,1.1683970109477733,0.792,0.408,7.718348151009137e-260,5,MAP1LC3B
1.5232829559396413e-260,2.3695420312838,0.279,0.056,3.408954927097323e-256,5,BMP2
2.430924430418883e-260,1.1151296013118606,0.371,0.089,5.440165782834418e-256,5,ADRB2
8.680740692666835e-260,1.8020603566351638,0.25,0.044,1.9426629596119109e-255,5,ITPKC
1.6012733345165076e-259,1.617067585961406,0.284,0.057,3.5834895953144923e-255,5,HPCAL1
3.114085726083292e-259,1.1917490721793897,0.432,0.123,6.969012446401799e-255,5,ETS1
3.441841549340179e-259,1.0059132443771581,0.669,0.271,7.702497203268386e-255,5,PIM3
7.367203938691148e-258,1.5219711486877863,0.3,0.064,1.648706569439692e-253,5,PIK3C2A
1.9970166978247535e-257,1.1587817652453856,0.542,0.192,4.469123668062016e-253,5,C9orf3
3.2321617660933546e-257,0.9211458034193907,0.923,0.58,7.233254816340319e-253,5,RAC1
8.71569816575597e-257,1.5246132487993127,0.503,0.167,1.9504860925145287e-252,5,CSRP2
9.441092374883591e-257,1.4585631516803605,0.384,0.101,2.112822062575199e-252,5,ZNF267
5.0376064169150874e-256,0.6192136974090152,1,0.954,1.1273659400414275e-251,5,B2M
2.4006655753947287e-255,1.238971136148682,0.551,0.192,5.3724494911758636e-251,5,FABP5
4.135664119445822e-255,0.7641342187082243,1,0.943,9.255202732907806e-251,5,TMSB4X
1.309087860267651e-254,1.5266792972574859,0.44,0.139,2.929607722492976e-250,5,SNTB2
9.34012752328956e-254,1.2083262952926246,0.615,0.245,2.0902271384369704e-249,5,PRMT1
3.1469764123194456e-252,1.2450180001237952,0.466,0.149,7.042618513129687e-248,5,UGCG
7.868052362301398e-250,1.1836426010789451,0.557,0.205,1.76079143815943e-245,5,SP100
1.5315333101853112e-249,0.7568175111650519,0.637,0.258,3.427418394863708e-245,5,FOXP1
3.983894476158542e-248,0.6025330780685048,0.995,0.913,8.9155574481952e-244,5,RPS14
4.622971865528407e-248,1.4209751449054266,0.382,0.106,1.0345748737866022e-243,5,FNIP2
3.885989116838872e-247,0.7405111558112099,0.982,0.779,8.696455044573711e-243,5,GAPDH
8.578546191720468e-247,1.4803890543865026,0.288,0.061,1.9197928522451236e-242,5,TSPAN14
4.387834390359832e-246,1.4728913754047732,0.294,0.063,9.819534582186268e-242,5,CDK17
8.018372566795009e-246,1.9903876820699855,0.34,0.085,1.794431596723055e-241,5,SLC9A3R2
2.0760575402766593e-245,1.2364120782347905,0.459,0.145,4.646009169385136e-241,5,PPP2R2A
8.681774345316003e-245,1.7481637243470116,0.281,0.06,1.9428942807382682e-240,5,TSHZ1
3.361874187529488e-243,1.3674582593895748,0.315,0.073,7.523538244272242e-239,5,CBLB
1.8701891760358937e-240,1.3277891782317948,0.618,0.268,4.185296357050726e-236,5,ELOC
2.861200746569619e-239,1.0426131904061335,0.635,0.262,6.40308115074815e-235,5,ARL2
3.769065595772872e-239,0.5558482639566993,1,0.953,8.43479189678011e-235,5,EEF1A1
3.400901461060121e-238,1.0728812168201947,0.676,0.309,7.610877379706444e-234,5,NOP10
6.195013052964215e-238,0.9732413323469511,0.958,0.666,1.3863819711228616e-233,5,SRP14
5.76922139710939e-237,0.8716681046219341,0.826,0.448,1.2910940564591104e-232,5,SERBP1
2.06018399934486e-234,0.5784649576970784,0.996,0.946,4.610485772133862e-230,5,RPL32
6.386960432650978e-234,0.7033137933286744,0.993,0.88,1.4293378752229624e-229,5,TMSB10
2.7771437934919506e-233,0.8085414479014839,0.956,0.59,6.214970095455636e-229,5,ADIRF
9.095346514667316e-232,0.9512263629612144,0.407,0.116,2.0354475965173985e-227,5,RILPL2
9.483357905875541e-232,1.2489161891620855,0.528,0.193,2.122280665755887e-227,5,CHIC2
1.0514461197938586e-231,1.4257285059813458,0.25,0.049,2.353031271486676e-227,5,LIMS2
2.869609458195246e-231,0.6775810644264377,0.756,0.357,6.4218990064951405e-227,5,LRRFIP1
8.160353952580841e-231,1.0654656604679889,0.638,0.273,1.8262056110480664e-226,5,VAMP5
1.291371082291809e-230,1.26344880449899,0.505,0.185,2.8899593450608397e-226,5,ABL2
1.752241812142524e-230,1.6753294391464448,0.318,0.08,3.921341951393754e-226,5,NUAK1
1.3802343828638154e-229,0.9366231550637134,0.676,0.306,3.088826525410932e-225,5,CYSTM1
2.4685303616006e-228,1.5795055322462295,0.268,0.057,5.524324096225982e-224,5,NUDT14
5.821720886555e-228,1.2011380878125417,0.423,0.132,1.3028429172021435e-223,5,SASH1
1.2541670832890385e-227,0.9166002731314427,0.864,0.474,2.8067005156925394e-223,5,CDKN1A
2.6921522587554818e-226,1.5763736606461847,0.269,0.058,6.024767539868892e-222,5,FLNB
7.538153441065981e-224,0.9531050097942124,0.72,0.349,1.6869633585761557e-219,5,SNRPB
7.256050125130274e-223,1.2868133277570573,0.407,0.126,1.623831457502904e-218,5,VAMP3
8.330819724526497e-223,0.9150219567233909,0.762,0.391,1.8643541461517847e-218,5,SNU13
9.007538167181145e-223,1.056976806200129,0.521,0.195,2.0157969664334684e-218,5,CRK
1.8914591492314583e-221,1.4370296185077613,0.482,0.18,4.2328964300650805e-217,5,VGLL4
6.975060515599282e-220,1.4385438146873797,0.366,0.108,1.5609487927859633e-215,5,BMPR2
1.821009875169903e-219,1.4994936213842998,0.36,0.104,4.0752379996427257e-215,5,CTNND1
1.8543419215944614e-219,1.4677029460687314,0.272,0.061,4.149831786336245e-215,5,MEX3C
1.2813702338842186e-216,1.318261487196261,0.311,0.078,2.8675784464094927e-212,5,PON2
6.59730879805229e-215,1.534427161520521,0.277,0.064,1.476411735916122e-210,5,CRYBG3
2.6736137510991606e-213,0.8116472127632188,0.544,0.209,5.983280213584812e-209,5,TAPBP
6.007365962961864e-212,0.5274655481796406,0.998,0.89,1.3443884288512355e-207,5,RPS4X
8.869905081865739e-212,1.1381961957799591,0.493,0.184,1.9849960582707335e-207,5,RDX
1.3098580682565156e-211,1.491936876034,0.78,0.408,2.9313313709512563e-207,5,CTGF
2.6652267510433838e-211,1.2077999587409478,0.518,0.202,5.964510946159989e-207,5,CLIC4
7.159455550094305e-211,0.8163320367335993,0.739,0.364,1.6022145575556047e-206,5,KMT2E
4.451134195784518e-210,0.9072899443421347,0.557,0.225,9.961193216746173e-206,5,PTTG1IP
1.2898745375367794e-209,1.39295707378028,0.433,0.147,2.8866102275535587e-205,5,AKR1C3
1.759639251828153e-206,1.1047502107436722,0.58,0.249,3.9378966816662236e-202,5,LIMS1
6.389974247006873e-206,1.4187144431674976,0.317,0.083,1.430012336737668e-201,5,G0S2
1.4426576187345482e-205,0.7849621126205089,0.589,0.244,3.2285234849660455e-201,5,SPTBN1
1.2405148492458551e-204,1.0182365145902181,0.623,0.285,2.7761481811272993e-200,5,TNFRSF1A
1.615207109506089e-204,0.8372312470376104,0.846,0.499,3.6146719903636766e-200,5,UBE2D3
4.417485799062059e-203,1.1751101047972563,0.423,0.142,9.885891469720983e-199,5,FEZ2
6.550321277801994e-203,1.3962942997079544,0.25,0.054,1.4658963987593082e-198,5,TGIF2
1.0741080032476786e-202,0.5978920290307093,0.993,0.861,2.40374630046798e-198,5,RPS9
2.1568157472545337e-202,1.2600116955085334,0.408,0.135,4.8267379607809206e-198,5,CTNNAL1
4.12621800040926e-202,0.8930491949453355,0.7,0.341,9.234063263115882e-198,5,HNRNPF
1.2047743534909997e-200,0.8251994269817218,0.489,0.174,2.696164525677508e-196,5,AP1S2
1.576745855922657e-200,0.5556576182273227,0.996,0.873,3.5285995509693143e-196,5,RPL8
9.45437585505266e-199,0.9719948304039352,0.646,0.293,2.1157947726022347e-194,5,YWHAH
1.165274458270434e-198,1.8166199055568966,0.339,0.101,2.607767710163404e-194,5,PDIA5
1.2085021319863819e-198,1.3345577651599485,0.273,0.066,2.704506921172324e-194,5,OTUD4
1.582470305449879e-198,0.9738145525214497,0.388,0.124,3.541410296566284e-194,5,EFHD2
1.9889002925570025e-198,0.8830808768397335,0.634,0.286,4.450959964713316e-194,5,DDX21
1.0850923947301492e-197,1.6805567748009804,0.299,0.081,2.4283282701666007e-193,5,HEG1
1.6349300583317926e-196,1.486987881844371,0.292,0.076,3.658809977540719e-192,5,ZNF281
2.785122183834846e-196,0.6793656342342227,0.969,0.712,6.232824935204002e-192,5,BTF3
7.151857583654479e-196,0.9418823056026393,0.32,0.088,1.600514208646036e-191,5,UBE2W
1.260733409222938e-195,1.2274624522328368,0.381,0.12,2.821395296500013e-191,5,YPEL2
1.0498029384268617e-194,0.795508491395087,0.433,0.145,2.3493539959054737e-190,5,EPS8
6.057616643228914e-194,0.4904903794039859,0.974,0.609,1.3556340285881987e-189,5,IGFBP7
7.338384297792342e-192,0.5342869961783387,0.994,0.86,1.6422570220029483e-187,5,RPS3
2.0295039309083822e-191,1.1166159354435579,0.377,0.12,4.5418268469798686e-187,5,NFATC2
2.7990626168182646e-191,1.3092860461176643,0.257,0.059,6.264022230177595e-187,5,ENTPD1
7.461615164656957e-191,1.031145124200766,0.709,0.361,1.6698348576985804e-186,5,CLEC2B
3.747239340928938e-189,0.7115198446974337,0.672,0.316,8.38594692106487e-185,5,UBXN1
4.64212263796291e-189,1.2946855580793284,0.287,0.075,1.0388606251497197e-184,5,PPP2R5A
5.244096890901744e-189,1.2475192720012613,0.344,0.104,1.1735764432149013e-184,5,TES
9.110073229610359e-188,1.077687268117177,0.289,0.075,2.038743288054502e-183,5,RELB
4.440554900377617e-186,0.9577114535468195,0.527,0.218,9.937517811555069e-182,5,NASP
1.0544582335048544e-185,0.7900230681075352,0.574,0.245,2.3597720807605137e-181,5,OAZ2
1.3468123413319774e-185,1.6458698668257647,0.393,0.135,3.014031338666832e-181,5,TSPAN13
1.7269448776193994e-185,0.9699300715446852,0.476,0.179,3.864729941624454e-181,5,MARCKSL1
4.493582418109293e-185,1.3121898090337827,0.3,0.084,1.0056188093486787e-180,5,FOXO1
5.769208466103248e-185,1.3072052916818833,0.408,0.145,1.2910911626292458e-180,5,IL1R1
3.600252850208858e-184,0.8094836041466564,0.593,0.259,8.057005853482403e-180,5,BAG3
9.12289690660663e-184,1.4955867745739622,0.314,0.091,2.0416130987294977e-179,5,GNS
3.242912391079431e-183,0.3962466595188602,0.587,0.26,7.257313639996659e-179,5,NFIB
7.101242825557206e-183,0.956804586367696,0.428,0.155,1.5891871319314473e-178,5,PICALM
6.305217819458436e-182,1.771425706471954,0.287,0.08,1.4110446958166033e-177,5,RAI14
2.2798121354844417e-181,0.8699466021477542,0.628,0.297,5.1019915780006325e-177,5,RAB5C
3.6092252070545415e-180,0.7555096372235406,0.908,0.6,8.077085090867359e-176,5,CLIC1
5.913797709897466e-180,1.3477564820118741,0.294,0.081,1.323448789497954e-175,5,SNAPC1
6.400341704756401e-179,0.5437339371094589,0.992,0.897,1.432332470107435e-174,5,RPL26
7.173088322446536e-179,1.0911611186493786,0.459,0.178,1.6052654356803103e-174,5,LSM2
1.7612857400907642e-178,0.44265982283684124,0.999,0.964,3.941581357749121e-174,5,RPL10
3.390544891093516e-178,0.9574068885902096,0.451,0.173,7.5877004117781795e-174,5,BNIP2
4.764553596906197e-178,1.2077618541107558,0.347,0.108,1.0662594494516377e-173,5,SLC1A5
5.525859908957803e-178,0.9258160655386487,0.764,0.437,1.2366321890256668e-173,5,NOP53
1.7375447799118458e-177,1.168223588351885,0.514,0.214,3.88845146296472e-173,5,KLF2
3.4860575834269376e-176,0.9990012037576,0.259,0.063,7.801448265951144e-172,5,CCDC3
6.966881010524746e-176,1.1757651641708082,0.321,0.095,1.559118301345333e-171,5,NOB1
7.037394440268375e-176,0.5586026377037818,0.997,0.928,1.5748985017876596e-171,5,RPL34
1.0513347381031927e-173,0.6934951640296281,0.642,0.307,2.352782010401135e-169,5,EIF4B
1.1025043057202827e-173,0.861081678137025,0.627,0.304,2.4672943857714207e-169,5,GNAI2
4.5351974202063444e-173,0.9182265763137446,0.447,0.171,1.0149318306679778e-168,5,CASP4
7.01933880426634e-173,0.5848783955429369,0.934,0.632,1.5708578310067643e-168,5,DSTN
8.973450094512308e-172,0.8949960393363827,0.313,0.091,2.0081683966509094e-167,5,CCND3
1.4143602142072677e-171,0.8139382492114468,0.685,0.354,3.1651967233744444e-167,5,ENY2
1.4657091282738913e-171,0.763046795997387,0.769,0.435,3.2801104581641415e-167,5,HNRNPA3
2.553199417943247e-171,1.1812354880383593,0.351,0.113,5.713804977415192e-167,5,TRIB1
1.1171002512526197e-170,0.927663346897496,0.428,0.16,2.4999586522782378e-166,5,UACA
3.516673476870804e-170,0.9011405970981067,0.63,0.314,7.869963573889172e-166,5,EIF3I
7.214541716702747e-170,0.4556356608245977,0.998,0.906,1.6145422907809078e-165,5,RPL15
1.0023906561972803e-169,1.0152284914632994,0.328,0.103,2.243250049503894e-165,5,NFE2L1
1.070315199859601e-169,0.6395388367356405,0.335,0.104,2.395258385765801e-165,5,BCL10
2.4384835691709104e-169,0.8458913184667523,0.398,0.142,5.45708237944758e-165,5,TGFBR3
3.1785897564860096e-169,1.2838401035776634,0.296,0.086,7.113366016040041e-165,5,GRAMD1A
3.2442283496342447e-169,0.4555518517162582,0.999,0.913,7.260258623646477e-165,5,RPS19
4.7469697198826435e-169,1.24142080934318,0.333,0.106,1.0623243536125367e-164,5,SEPHS2
4.7964161271049357e-169,1.0837606257469345,0.358,0.118,1.0733899650848135e-164,5,MOB2
1.8594515806769317e-167,0.842676719460421,0.506,0.211,4.1612666923969056e-163,5,NXT1
2.427908231231958e-167,0.5784342585785627,0.985,0.761,5.433415830673999e-163,5,HLA-C
2.9797348792985985e-167,1.0897862977716084,0.38,0.133,6.668348686382333e-163,5,PTPN12
4.053372185548397e-167,1.5265927139870832,0.256,0.067,9.071041614038757e-163,5,ODF3B
1.4831651454241383e-166,0.9265956325127914,0.4,0.146,3.319175278944679e-162,5,SEPT10
2.4674272530680132e-166,0.7338169738977351,0.603,0.275,5.521855449640906e-162,5,ARPC1B
1.2676334277534015e-165,0.8332201640688098,0.299,0.084,2.8368368479693374e-161,5,NFKBID
1.8312020297438563e-165,0.8575212998587739,0.308,0.087,4.098047022363776e-161,5,COL4A2
6.8302759132467665e-165,1.030528796121185,0.285,0.077,1.5285474466254937e-160,5,COL4A1
1.3610270678672775e-163,0.9436046112535943,0.495,0.21,3.04584247518018e-159,5,C1orf43
1.6068771573017942e-163,0.7824267217894495,0.449,0.182,3.596030390325685e-159,5,CAPNS1
1.6316118440506177e-163,0.7224895873317916,0.848,0.515,3.6513841458008774e-159,5,DNAJA1
1.0433936599123334e-162,1.5946655702406636,0.269,0.076,2.335010671517811e-158,5,PRPSAP1
1.4328446021452046e-161,0.8472435830137324,0.527,0.23,3.2065629351407536e-157,5,MAGOH
6.121600625093807e-161,0.6751968947560856,0.852,0.512,1.369953003889743e-156,5,GUK1
7.536681969967997e-161,0.8780213058895316,0.34,0.11,1.686634058059138e-156,5,SLC25A25
1.0863031577190729e-160,0.4836733594359947,0.361,0.118,2.4310378366595133e-156,5,MYLK
2.4391894904556124e-160,1.0607784886225131,0.361,0.124,5.458662160690615e-156,5,HSF1
3.187901942646436e-160,0.4688924542723387,0.698,0.364,7.134205757448458e-156,5,ARGLU1
4.307997844266936e-160,0.7057379425847425,0.715,0.359,9.640868375684977e-156,5,CAVIN1
1.0150133339858321e-159,0.9698671826894671,0.307,0.093,2.271498340126894e-155,5,PARP14
1.4172628149256747e-159,0.8938956875953578,0.542,0.248,3.1716924535221675e-155,5,G3BP1
8.22000563293361e-159,1.284891673166009,0.304,0.096,1.8395550605942127e-154,5,YES1
8.696064026399911e-158,0.71676740199968,0.579,0.268,1.946092168468036e-153,5,FBL
1.7143272239343857e-157,1.0517779878880278,0.346,0.118,3.836492894442762e-153,5,SAMD4A
2.4993202835796743e-157,0.6674283113980071,0.722,0.384,5.593228862622953e-153,5,GABARAPL2
2.578768422982241e-157,0.9038701075995974,0.367,0.124,5.771025853791957e-153,5,PELI1
8.125888143203928e-156,0.687252615535018,0.762,0.439,1.818492507567607e-151,5,VAPA
1.8852946394013495e-155,1.0517593286122935,0.432,0.176,4.21910087351628e-151,5,NBDY
1.9465519072754967e-155,0.46863356005135515,0.994,0.872,4.356188513291834e-151,5,RPS13
1.9716883530138947e-155,0.900665656868214,0.397,0.149,4.412441365209795e-151,5,A4GALT
2.850919798877365e-155,0.8382606760148987,0.671,0.358,6.380073417907655e-151,5,PFDN2
3.0146661606178355e-155,0.618369489132788,0.586,0.281,6.746521400846654e-151,5,JAK1
1.0110614068454436e-154,0.8342462279303484,0.455,0.182,2.2626543223794182e-150,5,CARD19
6.131918796395722e-154,0.8948605267781682,0.487,0.214,1.3722621074453986e-149,5,TOP1
7.046383938223283e-154,0.46499889608782796,0.812,0.41,1.5769102615349885e-149,5,IGFBP4
4.528655449355945e-153,0.7365061339177965,0.625,0.308,1.013467803011367e-148,5,EIF3D
1.005902686111632e-152,0.6620103503335035,0.728,0.397,2.2511096212492215e-148,5,RBM8A
1.1378880959344586e-152,0.6603248007833371,0.928,0.636,2.546479769891725e-148,5,LDHA
2.9616348002984475e-152,0.637979743548573,0.85,0.515,6.627842519587896e-148,5,EIF3E
6.1198486026869385e-152,0.509700426440145,0.979,0.831,1.36956091879531e-147,5,RPL29
2.502198948826575e-151,0.7071581324560077,0.632,0.306,5.599671027578993e-147,5,GADD45A
9.975896798926635e-151,0.8798333989085558,0.381,0.139,2.2325059446317915e-146,5,WBP2
3.653849039827665e-150,0.5129243397264416,0.992,0.88,8.176948766230331e-146,5,RPS28
1.313471209277454e-149,0.8416858428812901,0.353,0.119,2.9394172192420142e-145,5,HSPA2
1.9722549685064958e-147,0.6656131636124643,0.566,0.272,4.4137093940206865e-143,5,ACTN4
5.019778936799236e-147,0.6277621819774284,0.373,0.136,1.1233763282663012e-142,5,TJP1
7.656744711351687e-147,0.7500890085738264,0.676,0.353,1.7135028989533943e-142,5,RHOC
4.2311979205973575e-146,0.6952194024243141,0.27,0.077,9.468997826504826e-142,5,PRDM1
7.470510266646819e-146,0.7811714854613817,0.336,0.113,1.6718254925728918e-141,5,LDLR
9.251707901758305e-146,0.736651116429303,0.407,0.156,2.070439711334491e-141,5,RNF145
9.411419931685677e-146,1.061701240433954,0.343,0.12,2.1061816665119377e-141,5,SNAP23
1.2435778556905337e-145,0.8590948361727413,0.317,0.103,2.7830028832498455e-141,5,PDLIM3
4.943891202438986e-145,1.434042150714017,0.257,0.075,1.1063934121938206e-140,5,LYRM1
1.2128563476032405e-143,0.6777126859017204,0.419,0.169,2.714251220301292e-139,5,WNK1
3.2656529964140857e-142,0.5590325221974335,0.486,0.213,7.308204840675082e-138,5,ANKRD10
1.7524844933316608e-141,1.2166053825060856,0.284,0.09,3.9218850476269235e-137,5,RBM22
3.427643531462991e-141,0.8630771534259394,0.34,0.121,7.670723459061027e-137,5,ADAR
5.705072338375514e-141,0.4719673366342687,0.973,0.807,1.2767381386050563e-136,5,NACA
6.774602648243085e-141,0.6092218602170186,0.448,0.187,1.5160883266503199e-136,5,AHR
7.668603574997384e-141,0.7717623742046583,0.499,0.228,1.7161567940486647e-136,5,SH3BP5
1.1726979560654017e-140,0.8177082314486417,0.376,0.144,2.6243807558787625e-136,5,ASAP1
1.7231345311866823e-140,1.1568097964882154,0.303,0.101,3.856202767342676e-136,5,EGLN1
2.3094540103069626e-140,1.1772562806439284,0.255,0.075,5.168327129665951e-136,5,THAP9-AS1
3.3186578750235774e-140,0.4691203741060099,0.433,0.175,7.426824458515264e-136,5,DAAM1
7.797409247900997e-140,0.7034776477725635,0.611,0.309,1.744982215587764e-135,5,CAPZA2
1.2005752797508827e-139,0.5588435615708347,0.597,0.281,2.6867674185545004e-135,5,BAZ1A
2.7005338534222882e-139,0.6934089329300854,0.483,0.206,6.043524710573738e-135,5,MAP3K8
2.8808123883087115e-139,0.8744803290142057,0.392,0.15,6.446970043796066e-135,5,GRPEL1
4.938019995156631e-139,0.51193233795624,0.631,0.319,1.1050794947161025e-134,5,STAT3
5.2048487903857296e-139,0.8092342381717601,0.411,0.166,1.1647931108004224e-134,5,XRN2
1.9140810362845266e-138,0.8844466507609677,0.324,0.113,4.283521951101142e-134,5,ARHGEF12
4.776814827935476e-138,0.6604006538669761,0.474,0.21,1.0690033903436801e-133,5,SRSF4
1.0341422750922005e-137,0.7123013926658576,0.281,0.085,2.3143069974288355e-133,5,PTPRE
3.037699260160178e-137,0.8943462030341749,0.385,0.155,6.798067174312463e-133,5,MBNL2
4.033737789541222e-137,0.9584924395853125,0.28,0.088,9.027101799214301e-133,5,IRF2
4.202586562498601e-137,0.9715159139984841,0.326,0.114,9.404968468215619e-133,5,CYB5B
2.2908727009561624e-136,0.5716425564218928,0.902,0.603,5.126744017469796e-132,5,EEF1B2
4.567147967067666e-136,0.9856354237170178,0.284,0.092,1.0220820435500729e-131,5,RPS6KA3
5.822602214398608e-136,0.6744647957411117,0.661,0.36,1.3030401495602644e-131,5,TRIR
7.824949949701152e-136,0.8304733343576466,0.356,0.133,1.751145549243621e-131,5,NCK1
3.3806499446273226e-135,0.8184221006340717,0.61,0.316,7.565556511081486e-131,5,TXNIP
8.862114337684979e-135,0.479012822191935,0.784,0.445,1.9832525676305216e-130,5,PTMS
2.227128263327318e-134,1.4225547247034322,0.273,0.085,4.984090340500205e-130,5,TCIM
4.536430974459168e-134,0.6204758410707926,0.63,0.322,1.0152078877742172e-129,5,HSPD1
8.4420790734943e-134,0.7125287025942469,0.499,0.234,1.8892528758572896e-129,5,CTNNA1
1.9819859353825893e-133,0.7078575923707686,0.443,0.191,4.435486324792696e-129,5,RBM17
1.2685047891965274e-132,0.6602011980914452,0.535,0.264,2.838786867742909e-128,5,SPAG9
2.0260908653308733e-132,0.5903701586609027,0.604,0.308,4.5341887475239615e-128,5,LEPROT
4.501366841378569e-132,0.42882151194162343,0.985,0.851,1.00736088543211e-127,5,RPS7
9.420965411006508e-132,0.47665341103337067,0.885,0.515,2.1083178493291466e-127,5,CD9
1.1365126516775487e-131,0.6736790163918916,0.658,0.353,2.543401663189186e-127,5,RAP1B
2.974627038872314e-131,1.2513342303611297,0.287,0.096,6.656917850292351e-127,5,DCTPP1
4.0942274269184e-131,1.0917496266947158,0.325,0.12,9.162471558700688e-127,5,BZW2
7.990311185532472e-131,0.890923346471782,0.339,0.127,1.788151740210312e-126,5,GNAQ
1.085723598641525e-130,0.6697863060299623,0.404,0.166,2.429740841399869e-126,5,MAPK1IP1L
4.294150678564462e-130,0.5219671247499164,0.606,0.301,9.609879803559409e-126,5,CD151
5.2108318795187156e-130,0.9170790464944267,0.335,0.122,1.1661320663174934e-125,5,CRBN
6.310794887728657e-130,1.0645418014130257,0.311,0.108,1.4122927879247962e-125,5,NOP16
9.765489887780528e-130,0.6482168625694075,0.392,0.158,2.1854189819864044e-125,5,PPFIBP1
1.4686629747404604e-129,0.6322847601657147,0.827,0.628,3.2867208711716766e-125,5,RACK1
1.7225302868134488e-129,0.7844346725625811,0.381,0.15,3.854850528859817e-125,5,EIF2S1
2.466760623007252e-129,0.6401473210313176,0.434,0.19,5.520363598227929e-125,5,TMOD3
2.512385415818104e-128,0.8168917556235255,0.26,0.081,5.622467322059335e-124,5,RERE
3.4304505876545095e-128,0.9902874707770257,0.327,0.12,7.677005370112027e-124,5,LIPA
1.6408074110708464e-127,0.881548973029662,0.276,0.088,3.6719629052354474e-123,5,RNF138
2.3165397512684574e-127,0.6933276352927904,0.463,0.207,5.184184309363681e-123,5,CCT6A
3.0512723430265293e-127,0.5998389094402359,0.759,0.419,6.82844237645907e-123,5,LY6E
3.574896393422041e-127,0.8831828318977619,0.336,0.124,8.000260638839185e-123,5,CEBPG
1.2440324923179326e-126,1.044823839633523,0.291,0.1,2.784020314558301e-122,5,ZNF22
2.395294262415928e-126,0.5770294516972985,0.603,0.3,5.360429029860605e-122,5,TNFAIP3
4.251515044594555e-126,0.5585848022158106,0.573,0.289,9.514465518298155e-122,5,SNRPF
1.8700807691125296e-125,1.3576617763780892,0.25,0.079,4.18505375319693e-121,5,SERTAD4-AS1
2.182314871420179e-125,1.0544558690944992,0.337,0.129,4.883802450751219e-121,5,LRRC32
2.2740532514999835e-125,0.6962777252515222,0.762,0.459,5.089103771531813e-121,5,SOD2
2.401119792412604e-125,0.4547346655354527,0.728,0.398,5.373465983440167e-121,5,APP
2.7844504246241463e-125,0.9173795569870304,0.462,0.214,6.231321605266377e-121,5,PLS3
8.147524435851294e-125,0.636498061754434,0.505,0.244,1.823334493499161e-120,5,HNRNPD
8.863238809340217e-125,0.7172104180296095,0.5,0.239,1.9835042131422472e-120,5,CHMP5
2.469158726548236e-124,0.623651860275684,0.454,0.2,5.525730314142298e-120,5,EPB41L4A-AS1
2.774311299350274e-124,0.690999593707969,0.631,0.34,6.208631256815978e-120,5,PPA1
3.1346107060896005e-124,0.5625667808819074,0.527,0.256,7.014945299157917e-120,5,RAP1A
3.139030400755577e-123,0.6239902082984735,0.581,0.304,7.024836133850905e-119,5,JMJD1C
4.6419109673345914e-122,0.6444992405237373,0.433,0.186,1.0388132553798081e-117,5,MRPL32
8.633302210985219e-122,0.4502789222540591,0.689,0.378,1.9320467017963822e-117,5,PSME1
2.3991158973436956e-121,0.8718780811033523,0.526,0.262,5.368981466665456e-117,5,BHLHE40
2.4473868190544254e-121,0.46099518140724527,0.985,0.818,5.477006962361899e-117,5,RPS5
3.206881318877036e-121,0.4516241673347765,0.976,0.797,7.176679703514919e-117,5,RPL24
4.676039938998343e-121,0.5640060685829263,0.545,0.278,1.0464509779484392e-116,5,MBNL1
9.886159520148387e-121,0.6756638148533136,0.773,0.471,2.2124236390140074e-116,5,EIF4A1
1.3098282288896397e-120,0.8459057165754283,0.412,0.18,2.9312645934321245e-116,5,CORO1C
2.6262078740815708e-120,0.3744338028208325,0.541,0.256,5.877190601407148e-116,5,EMP2
4.8022440514200996e-120,0.6438057950754661,0.433,0.195,1.0746941962673042e-115,5,MACF1
2.0421440800598595e-119,0.6763992656746083,0.387,0.162,4.57011423676596e-115,5,NFAT5
3.0361169087338744e-119,0.8557229119253624,0.338,0.132,6.794526030055538e-115,5,USP12
3.336650598586556e-119,0.60720264332241225,0.464,0.204,7.467090374576854e-115,5,PRSS23
6.798783972552195e-119,0.6243655911546551,0.875,0.603,1.5214998652174557e-114,5,HNRNPA2B1
