gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,59,Up,1.5518834120021812e-4,0.004753936185433349,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,35,Up,1.6075725663043357e-4,0.0048438006178153584,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CHROMATIN_ORGANIZATION,243,Down,1.6963614720743765e-4,0.0050288909446333935,nonE_restricted,early_wound_vs_normal_skin
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,21,Up,1.772176795273419e-4,0.005127079902680166,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,34,Up,1.7854688825216805e-4,0.005127079902680166,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATION_OF_CLOCK_ACETYLATION_OF_BMAL1_ARNTL_AT_TARGET_GENE_PROMOTERS,11,Down,1.8131675390327032e-4,0.005127079902680166,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_12_SIGNALING,42,Up,2.2420141027524557e-4,0.006243669577059112,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,33,Up,2.298564114622929e-4,0.006258731875183676,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,719,Up,2.3155264826577257e-4,0.006258731875183676,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,22,Down,2.5596606449496904e-4,0.006818342413648595,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,21,Up,2.707888724121073e-4,0.007110142107049331,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,8,Up,2.8763132704142264e-4,0.007305170181266267,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,39,Up,2.8779695314207345e-4,0.007305170181266267,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,24,Up,2.901400561656352e-4,0.007305170181266267,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIALIC_ACID_METABOLISM,30,Up,2.967627495938582e-4,0.0073709450507231265,nonE_restricted,early_wound_vs_normal_skin
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA,7,Up,3.1194523643105236e-4,0.007644737927470323,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTEGRIN_SIGNALING,24,Up,3.247811381381471e-4,0.0078014065819534874,nonE_restricted,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,16,Up,3.268271527804236e-4,0.0078014065819534874,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,42,Up,3.571086779961726e-4,0.008414945514832888,nonE_restricted,early_wound_vs_normal_skin
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,65,Up,3.6556905912320427e-4,0.008505264945170246,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,29,Up,4.0722649014158987e-4,0.009356028611003028,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CHOLESTEROL_BIOSYNTHESIS,27,Down,4.5962425150834204e-4,0.010429498447806575,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,36,Up,4.798400592618328e-4,0.010755439377112787,nonE_restricted,early_wound_vs_normal_skin
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,8,Up,4.907832611020282e-4,0.010868188360307562,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CS_GAG_BIOSYNTHESIS,19,Up,5.256592338396372e-4,0.011501924664253012,nonE_restricted,early_wound_vs_normal_skin
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,28,Up,5.322196892161379e-4,0.011508468103285431,nonE_restricted,early_wound_vs_normal_skin
REACTOME_THE_CRY_PER_KINASE_COMPLEX_REPRESSES_TRANSACTIVATION_BY_THE_BMAL_CLOCK_ARNTL_CLOCK_COMPLEX,13,Down,5.661782201403584e-4,0.012100413588581148,nonE_restricted,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,17,Up,5.987981718277492e-4,0.012650471722062104,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INFECTION_WITH_ENTEROBACTERIA,40,Up,6.065032804132945e-4,0.01266764806135949,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,75,Up,6.380951503958747e-4,0.013125188443571861,nonE_restricted,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,275,Up,6.42691490708089e-4,0.013125188443571861,nonE_restricted,early_wound_vs_normal_skin
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,30,Up,7.275411430960157e-4,0.014694732099016228,nonE_restricted,early_wound_vs_normal_skin
REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION,14,Up,7.601375220178991e-4,0.015186225711618463,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CGMP_EFFECTS,15,Up,9.786547701934405e-4,0.019117945927104488,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GPER1_SIGNALING,40,Up,9.881306660092675e-4,0.019117945927104488,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,9.969457303952859e-4,0.019117945927104488,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DNA_STRAND_ELONGATION,32,Up,9.985434216550767e-4,0.019117945927104488,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,33,Up,0.0010271902436433022,0.01946366667851948,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,62,Up,0.0010951769112950154,0.02038920855437409,nonE_restricted,early_wound_vs_normal_skin
REACTOME_MET_PROMOTES_CELL_MOTILITY,41,Up,0.0010982217882932726,0.02038920855437409,nonE_restricted,early_wound_vs_normal_skin
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,50,Up,0.0011662197960929399,0.021435119852188232,nonE_restricted,early_wound_vs_normal_skin
REACTOME_LEISHMANIA_INFECTION,210,Up,0.0012254552168591954,0.022300858302843576,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,120,Down,0.0012497789303000679,0.02235827072221559,nonE_restricted,early_wound_vs_normal_skin
REACTOME_MATURATION_OF_PROTEIN_3A,9,Up,0.0012557727261547635,0.02235827072221559,nonE_restricted,early_wound_vs_normal_skin
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,232,Up,0.001265103457622645,0.02235827072221559,nonE_restricted,early_wound_vs_normal_skin
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,51,Up,0.0012961303433836329,0.022688453058467787,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,98,Up,0.001348992651322921,0.02339102352010876,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DISEASES_OF_METABOLISM,245,Up,0.0013742860475091626,0.023606894909549914,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_CSF3_G_CSF,30,Up,0.0014170889916778186,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_GPCR_LIGAND_BINDING,305,Up,0.0014327657951373797,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Down,0.0014411496336119189,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_LAMININ_INTERACTIONS,30,Up,0.0014450710084338233,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_NUCLEOTIDE_CATABOLISM,30,Up,0.0014508313802318676,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Down,0.0014529313015429026,0.023632634798547388,nonE_restricted,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_POLYAMINES,46,Up,0.001478533109376513,0.023838103991526586,nonE_restricted,early_wound_vs_normal_skin
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,20,Up,0.0015177054882647338,0.024256892934178962,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_GPCR,529,Up,0.00155369976925056,0.02461810496450456,nonE_restricted,early_wound_vs_normal_skin
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,29,Up,0.0016160668267803928,0.025200162368049252,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FLT3_SIGNALING,38,Up,0.0016178559082860782,0.025200162368049252,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,24,Up,0.0016324320496854483,0.025213530313629027,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,42,Up,0.0017833893250220783,0.027152628558174526,nonE_restricted,early_wound_vs_normal_skin
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,91,Up,0.0017901349342986314,0.027152628558174526,nonE_restricted,early_wound_vs_normal_skin
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,0.0018022963460812254,0.027152628558174526,nonE_restricted,early_wound_vs_normal_skin
REACTOME_TBC_RABGAPS,44,Down,0.0018379366937125545,0.027464452382468904,nonE_restricted,early_wound_vs_normal_skin
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,29,Up,0.0018834396584152479,0.027917436227155045,nonE_restricted,early_wound_vs_normal_skin
REACTOME_HDMS_DEMETHYLATE_HISTONES,30,Down,0.002063038591100295,0.030305408915629866,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS,23,Up,0.0020775198712564545,0.030305408915629866,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,12,Up,0.0022812113192142458,0.03301469610012428,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CASP4_INFLAMMASOME_ASSEMBLY,9,Up,0.0024574834599971735,0.035287926558396916,nonE_restricted,early_wound_vs_normal_skin
