gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_SIALIC_ACID_METABOLISM,30,Up,1.3791757806833089e-5,3.249903954994772e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CELL_CYCLE,637,Down,1.4183714306577612e-5,3.2999578348721074e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HDMS_DEMETHYLATE_HISTONES,30,Down,1.5201880835668075e-5,3.492632121994741e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,101,Down,1.67049201538583e-5,3.79057323985081e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,67,Up,1.7576225255615754e-5,3.939646587783141e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MRNA_SPLICING,211,Down,1.9162874475463108e-5,4.2435377452893e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_S_PHASE,150,Down,1.99801240130413e-5,4.3718414209487983e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,55,Down,2.11319914379119e-5,4.569482383868479e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HCMV_EARLY_EVENTS,94,Down,2.1686686794385583e-5,4.589695713923188e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,174,Up,2.1724892661116287e-5,4.589695713923188e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MRNA_3_END_PROCESSING,150,Down,2.3477488109543804e-5,4.903593539243354e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_REGULATION_OF_TP53_ACTIVITY,159,Down,2.4852361298638528e-5,5.132431468190743e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,Down,3.538257823203581e-5,7.225908754497979e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HIV_INFECTION,217,Down,3.6572703495198864e-5,7.386882310348957e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SYNTHESIS_OF_DNA,108,Down,3.8378483940011895e-5,7.667353639319768e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,33,Down,4.376868300482176e-5,8.650197780952944e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,26,Down,4.613560779089545e-5,8.938648058705935e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRANSLATION,367,Down,4.620084687579237e-5,8.938648058705935e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HDACS_DEACETYLATE_HISTONES,54,Down,4.7423909806447373e-5,9.079702731692736e-4,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,173,Down,5.327350361796285e-5,0.0010052955642464653,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MRNA_POLYADENYLATION,126,Down,5.360117807190077e-5,0.0010052955642464653,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_G2_M_CHECKPOINTS,136,Down,5.464546480825223e-5,0.0010145289325006826,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,60,Down,5.874210704456312e-5,0.0010705478163976828,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,8,Up,5.8827709170928156e-5,0.0010705478163976828,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MITOTIC_PROPHASE,107,Down,5.9553681220628075e-5,0.0010731339812109254,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_GPER1_SIGNALING,40,Up,6.51968263541134e-5,0.001163415212027771,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HATS_ACETYLATE_HISTONES,102,Down,6.863311400319152e-5,0.0012129583032487118,stage_only,hypertrophic_scar_vs_normal_skin
